Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
producto que contiene exactamente estradiol 1,563/1 hora en parche transdérmico de liberación prolongada (fármaco de uso clínico)	769501001	fármaco de uso clínico	0	0	[769508007, 769506006, 769507002, 769503003, 769510009, 769518002, 784674006, 769512001, 784677004, 769515004]	0	1.0	9	1.0	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	769508007	9	1.0	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	769508007	[[411116001, 0], [116680003, 1], [766952006, -1], [733724008, -1], [733725009, -1], [733722007, -1], [762949000, -1], [733723002, -1], [732943007, -1]]	[[385114002, 764486008, 763819006, 736847009, 738987007, 764485007, 785910004, 385132002, 421338009, 385090009], [779183009, 779184003, 779182004, 838476006, 830247005, 779094006, 786979002, 780603006, 779180007, 779789002], [273060008, 273055009, 273058006, 273059003, 102924000, 273057001, 273061007, 273053002, 66277009, 732859006], [27617004, 273060008, 18064000, 273055009, 272949006, 48165008, 272063003, 4070001, 698965000, 88921000], [767525000, 258680008, 427695007, 4147007, 414081004, 261886008, 394591006, 229028007, 68080007, 704935000], [733996005, 61511001, 34822003, 260414001, 714995005, 105438007, 288971000, 418186002, 363808001, 236961005], [19205004, 4754008, 22078005, 372283008, 53875002, 236961005, 48418005, 42737008, 288984009, 12389009], [273060008, 273055009, 273058006, 273059003, 102924000, 273057001, 273061007, 273053002, 66277009, 732859006], [19205004, 4754008, 22078005, 372283008, 53875002, 236961005, 48418005, 42737008, 288984009, 12389009]]	[[411116001, 0], [116680003, 1], [766952006, -1], [733724008, -1], [733725009, -1], [733722007, -1], [762949000, -1], [733723002, -1], [732943007, -1]]	[[385114002, 764486008, 763819006, 736847009, 738987007, 764485007, 785910004, 385132002, 421338009, 385090009], [779183009, 779184003, 779182004, 838476006, 830247005, 779094006, 786979002, 780603006, 779180007, 779789002], [273060008, 273055009, 273058006, 273059003, 102924000, 273057001, 273061007, 273053002, 66277009, 732859006], [27617004, 273060008, 18064000, 273055009, 272949006, 48165008, 272063003, 4070001, 698965000, 88921000], [767525000, 258680008, 427695007, 4147007, 414081004, 261886008, 394591006, 229028007, 68080007, 704935000], [733996005, 61511001, 34822003, 260414001, 714995005, 105438007, 288971000, 418186002, 363808001, 236961005], [19205004, 4754008, 22078005, 372283008, 53875002, 236961005, 48418005, 42737008, 288984009, 12389009], [273060008, 273055009, 273058006, 273059003, 102924000, 273057001, 273061007, 273053002, 66277009, 732859006], [19205004, 4754008, 22078005, 372283008, 53875002, 236961005, 48418005, 42737008, 288984009, 12389009]]
estructura ósea de pubis izquierdo (estructura corporal)	734356009	estructura corporal	0	0	[734357000, 773842003, 773843008, 66040006, 764649004, 764650004, 719623009, 722738000, 722739008, 719624003]	0	1.0	2	1.0	[116680003, 272741003]	734357000	2	1.0	[116680003, 272741003]	734357000	[[116680003, 0], [272741003, 0]]	[[66040006, 734357000, 85710004, 54735007, 56873002, 108371006, 12656001, 75776007, 25686002, 83936004], [7771000, 24028007, 51440002, 277594003, 277593009, 21834000, 19801004, 264065008, 264176005, 263795004]]	[[116680003, 0], [272741003, 0]]	[[66040006, 734357000, 85710004, 54735007, 56873002, 108371006, 12656001, 75776007, 25686002, 83936004], [7771000, 24028007, 51440002, 277594003, 277593009, 21834000, 19801004, 264065008, 264176005, 263795004]]
entropión cicatrizal de ambos párpados inferiores (trastorno)	16235791000119106	trastorno	0	0	[16235581000119102, 16235741000119103, 15981471000119105, 16275241000119107, 16235841000119109, 16235661000119107, 16275281000119102, 16235531000119103, 15981031000119104, 16235701000119100]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	16235581000119102	4	1.0	[116676008, 116680003, 42752001, 363698007]	16235581000119102	[[116676008, -1], [116680003, 0], [42752001, 1], [363698007, 0]]	[[4196002, 288324002, 299539005, 225686000, 391989008, 69202003, 445962005, 366641006, 203590003, 299545002], [339841000119101, 334241000119101, 337281000119103, 331671000119108, 339851000119104, 334251000119104, 700259007, 341511000119100, 335901000119105, 700290009], [12402003, 275322007, 201308009, 402182004, 447246008, 403396008, 239172000, 409766009, 60131003, 420474008], [76662006, 20060009, 65820005, 62290000, 721065004, 721066003, 721046007, 721045006, 15927101000119106, 15927061000119108]]	[[116676008, -1], [116680003, 0], [42752001, 1], [363698007, 0]]	[[4196002, 288324002, 299539005, 225686000, 391989008, 69202003, 445962005, 366641006, 203590003, 299545002], [339841000119101, 334241000119101, 337281000119103, 331671000119108, 339851000119104, 334251000119104, 700259007, 341511000119100, 335901000119105, 700290009], [12402003, 275322007, 201308009, 402182004, 447246008, 403396008, 239172000, 409766009, 60131003, 420474008], [76662006, 20060009, 65820005, 62290000, 721065004, 721066003, 721046007, 721045006, 15927101000119106, 15927061000119108]]
procedimiento de diagnóstico por imágenes postmortem de cráneo (procedimiento)	169107003	procedimiento	0	0	[169108008, 699580006, 169109000, 169112002, 4201000179104, 363679005, 830201002, 169110005, 767432006, 258174001]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	169108008	3	1.0	[116680003, 260686004, 405813007]	169108008	[[116680003, 1], [260686004, 0], [405813007, 9]]	[[169103004, 169111009, 424398008, 725808006, 258106000, 224699009, 432399008, 261194003, 441875004, 168495003], [278110001, 399035005, 360037004, 312275004, 312337001, 312421008, 312250003, 466261009, 466283008, 312251004], [397319000, 1101003, 27661007, 22054000, 74807001, 450430009, 31467002, 113235000, 57250008, 89546000]]	[[116680003, 1], [260686004, 0], [405813007, 9]]	[[169103004, 169111009, 424398008, 725808006, 258106000, 224699009, 432399008, 261194003, 441875004, 168495003], [278110001, 399035005, 360037004, 312275004, 312337001, 312421008, 312250003, 466261009, 466283008, 312251004], [397319000, 1101003, 27661007, 22054000, 74807001, 450430009, 31467002, 113235000, 57250008, 89546000]]
sinovitis/tenosinovitis de la mano (trastorno)	288213002	trastorno	0	0	[287019009, 423778009, 202427000, 287021004, 287020003, 287017006, 442048005, 202914007, 202900007, 202911004]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	287019009	3	1.0	[116676008, 116680003, 363698007]	287019009	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[409774005, 409775006, 409776007, 409777003, 471841009, 417180005, 703938007, 416956002, 281371002, 239820007], [202900007, 202427000, 202429002, 287020003, 416209007, 287021004, 423778009, 287019009, 202425008, 287017006], [312674007, 312673001, 312675008, 64331004, 781108006, 59697008, 312676009, 88928006, 762007007, 764874004]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[409774005, 409775006, 409776007, 409777003, 471841009, 417180005, 703938007, 416956002, 281371002, 239820007], [202900007, 202427000, 202429002, 287020003, 416209007, 287021004, 423778009, 287019009, 202425008, 287017006], [312674007, 312673001, 312675008, 64331004, 781108006, 59697008, 312676009, 88928006, 762007007, 764874004]]
líquido pleural: exudado (hallazgo)	167977005	hallazgo	0	0	[167976001, 167951002, 2778004, 167954005, 167953004, 167952009, 418564007, 427223001, 421843005, 168016005]	0	1.0	2	1.0	[116680003, 363714003]	167976001	2	1.0	[116680003, 363714003]	167976001	[[116680003, 0], [363714003, 0]]	[[167975002, 718475004, 60183005, 14577005, 391131000119106, 413052007, 8243008, 359990005, 167956007, 412865006], [167944006, 167947004, 168007006, 167948009, 443192000, 168010004, 168083008, 167967008, 412859006, 168011000]]	[[116680003, 0], [363714003, 0]]	[[167975002, 718475004, 60183005, 14577005, 391131000119106, 413052007, 8243008, 359990005, 167956007, 412865006], [167944006, 167947004, 168007006, 167948009, 443192000, 168010004, 168083008, 167967008, 412859006, 168011000]]
perforación de conducto cístico (trastorno)	721717008	trastorno	0	0	[37439003, 65018008, 197422001, 197419003, 110620007, 22711000, 197418006, 307704002, 49341008, 87551003]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	37439003	3	1.0	[116676008, 116680003, 363698007]	37439003	[[116676008, 0], [116680003, -1], [363698007, 0]]	[[36191001, 15418000, 259971003, 234676003, 71543002, 282068002, 54798007, 72219001, 95204003, 58711008], [235926008, 25345001, 235918000, 174508003, 262906009, 262896001, 75726005, 235930006, 265447007, 86009008], [77452001, 28273000, 343011009, 197419003, 197422001, 53134007, 87551003, 197418006, 15753006, 307704002]]	[[116676008, 0], [116680003, -1], [363698007, 0]]	[[36191001, 15418000, 259971003, 234676003, 71543002, 282068002, 54798007, 72219001, 95204003, 58711008], [235926008, 25345001, 235918000, 174508003, 262906009, 262896001, 75726005, 235930006, 265447007, 86009008], [77452001, 28273000, 343011009, 197419003, 197422001, 53134007, 87551003, 197418006, 15753006, 307704002]]
coxa valga congénita (trastorno)	33754009	trastorno	0	0	[74820003, 1078371000119109, 1078361000119103, 64925008, 52012001, 67321002, 1075161000119108, 15713681000119100, 15667921000119108, 15667881000119101]	0	1.0	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	74820003	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	74820003	[[116680003, 0], [116676008, 2], [246454002, 0], [363698007, 0], [370135005, 0]]	[[271092002, 271095000, 271088009, 271096004, 249799005, 271099006, 178966003, 271089001, 90239000, 87137005], [127562007, 766235003, 127561000, 50680009, 42162004, 766236002, 299331007, 302295001, 724596002, 724595003], [255399007, 102283003, 254154003, 253213006, 248290002, 172069000, 400083002, 399960008, 32361000119104, 699762000], [314566001, 764827008, 764826004, 33003004, 55301004, 13838008, 23480003, 239309002, 75595003, 360786007], [308490002, 308489006, 29458008, 415178003, 719982003, 441862004, 423167009, 769247005, 702640006, 278923009]]	[[116680003, 0], [116676008, 2], [246454002, 0], [363698007, 0], [370135005, 0]]	[[271092002, 271095000, 271088009, 271096004, 249799005, 271099006, 178966003, 271089001, 90239000, 87137005], [127562007, 766235003, 127561000, 50680009, 42162004, 766236002, 299331007, 302295001, 724596002, 724595003], [255399007, 102283003, 254154003, 253213006, 248290002, 172069000, 400083002, 399960008, 32361000119104, 699762000], [314566001, 764827008, 764826004, 33003004, 55301004, 13838008, 23480003, 239309002, 75595003, 360786007], [308490002, 308489006, 29458008, 415178003, 719982003, 441862004, 423167009, 769247005, 702640006, 278923009]]
galantamina (sustancia)	395727007	sustancia	0	0	[129482002, 703127006, 395868008, 442042006, 442849001, 395859006, 400447003, 426766002, 712748004, 387197009]	0	1.0	2	1.0	[116680003, 726542003]	129482002	2	1.0	[116680003, 726542003]	129482002	[[116680003, 0], [726542003, 0]]	[[372752008, 118679007, 118678004, 246556002, 118680005, 784263008, 16545005, 287247002, 128410006, 268970009], [734716009, 734546009, 734715008, 734735009, 734720008, 788649003, 734896001, 734619005, 763159006, 783924002]]	[[116680003, 0], [726542003, 0]]	[[372752008, 118679007, 118678004, 246556002, 118680005, 784263008, 16545005, 287247002, 128410006, 268970009], [734716009, 734546009, 734715008, 734735009, 734720008, 788649003, 734896001, 734619005, 763159006, 783924002]]
revisión de reparación de epispadias en el varón (procedimiento)	236277002	procedimiento	0	0	[274941008, 236266008, 236265007, 406477003, 17865000, 236251005, 236290009, 25392002, 278447007, 270481000]	0	1.0	3	0.6	[116680003, 260686004, 405813007]	274941008	3	0.6	[116680003, 260686004, 405813007]	274941008	[[116680003, -1], [260686004, -1], [405813007, 3]]	[[236290009, 270481000, 236266008, 175342004, 361262004, 236217006, 860653008, 275219007, 763093007, 274941008], [257903006, 439237009, 830059000, 410817004, 129377008, 410814006, 713295009, 22278001, 425362007, 410756002], [279485001, 279481005, 279459000, 82841003, 425046005, 279482003, 302364006, 719006004, 262912004, 262915002]]	[[116680003, -1], [260686004, -1], [405813007, 3]]	[[236290009, 270481000, 236266008, 175342004, 361262004, 236217006, 860653008, 275219007, 763093007, 274941008], [257903006, 439237009, 830059000, 410817004, 129377008, 410814006, 713295009, 22278001, 425362007, 410756002], [279485001, 279481005, 279459000, 82841003, 425046005, 279482003, 302364006, 719006004, 262912004, 262915002]]
hiperplasia mandibular vertical congénita (trastorno)	109518003	trastorno	0	0	[109517008, 10653003, 109524009, 109519006, 109529004, 109523003, 109521001, 109513007, 109520000, 109514001]	0	1.0	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	109517008	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	109517008	[[116680003, 0], [116676008, 0], [246454002, 0], [363698007, 0], [370135005, 0]]	[[10653003, 109519006, 109524009, 27299009, 109529004, 109521001, 109517008, 109520000, 109513007, 109525005], [76197007, 237676006, 697962004, 204799005, 36195005, 783152005, 419920004, 111037009, 237678007, 112669001], [255399007, 62344005, 31290005, 102283003, 700257009, 109515000, 698615007, 204113001, 95509009, 45798009], [91609006, 70925003, 712966000, 712959001, 773936003, 773937007, 48077000, 371195002, 420393006, 4335006], [308490002, 308489006, 29458008, 415178003, 719982003, 441862004, 769247005, 263680009, 609404002, 423167009]]	[[116680003, 0], [116676008, 0], [246454002, 0], [363698007, 0], [370135005, 0]]	[[10653003, 109519006, 109524009, 27299009, 109529004, 109521001, 109517008, 109520000, 109513007, 109525005], [76197007, 237676006, 697962004, 204799005, 36195005, 783152005, 419920004, 111037009, 237678007, 112669001], [255399007, 62344005, 31290005, 102283003, 700257009, 109515000, 698615007, 204113001, 95509009, 45798009], [91609006, 70925003, 712966000, 712959001, 773936003, 773937007, 48077000, 371195002, 420393006, 4335006], [308490002, 308489006, 29458008, 415178003, 719982003, 441862004, 769247005, 263680009, 609404002, 423167009]]
déficits en la atención, control motor y percepción (trastorno)	229715008	trastorno	0	0	[229712006, 214389006, 370922002, 214378004, 405100003, 370913003, 464309008, 214344005, 242099000, 464693009]	0	1.0	3	1.0	[116680003, 370135005, 363714003]	229712006	3	1.0	[116680003, 370135005, 363714003]	229712006	[[116680003, -1], [370135005, 0], [363714003, 0]]	[[268674003, 13267003, 703477003, 405184009, 311588000, 142291000119107, 405181001, 229700007, 870267006, 870266002], [308490002, 308489006, 29458008, 415178003, 719982003, 9908006, 405107000, 716234001, 416428003, 229623002], [364665006, 285567008, 285217000, 300766000, 711381002, 704434006, 288441001, 300763008, 282572008, 288435008]]	[[116680003, -1], [370135005, 0], [363714003, 0]]	[[268674003, 13267003, 703477003, 405184009, 311588000, 142291000119107, 405181001, 229700007, 870267006, 870266002], [308490002, 308489006, 29458008, 415178003, 719982003, 9908006, 405107000, 716234001, 416428003, 229623002], [364665006, 285567008, 285217000, 300766000, 711381002, 704434006, 288441001, 300763008, 282572008, 288435008]]
laceración de estómago con daño masivo (trastorno)	735786006	trastorno	0	0	[735785005, 262841007, 735783003, 735784009, 735787002, 210190001, 235627001, 262839006, 285800001, 210575007]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	735785005	4	1.0	[116676008, 116680003, 42752001, 363698007]	735785005	[[116676008, -1], [116680003, -1], [42752001, 0], [363698007, 0]]	[[46998006, 72647007, 248018002, 49731008, 409518000, 15196006, 35566002, 385494008, 210558001, 237293000], [262838003, 46998006, 72647007, 210558001, 15196006, 237293000, 210529004, 242999003, 125197002, 268585006], [773760007, 263904004, 272379006, 231954005, 274179004, 405576001, 46998006, 232249008, 450424009, 699013006], [69695003, 245500007, 72410000, 9390001, 367617002, 67185001, 74240004, 72372004, 422897007, 18292002]]	[[116676008, -1], [116680003, -1], [42752001, 0], [363698007, 0]]	[[46998006, 72647007, 248018002, 49731008, 409518000, 15196006, 35566002, 385494008, 210558001, 237293000], [262838003, 46998006, 72647007, 210558001, 15196006, 237293000, 210529004, 242999003, 125197002, 268585006], [773760007, 263904004, 272379006, 231954005, 274179004, 405576001, 46998006, 232249008, 450424009, 699013006], [69695003, 245500007, 72410000, 9390001, 367617002, 67185001, 74240004, 72372004, 422897007, 18292002]]
contusión, arteria pedia dorsal (trastorno)	210911004	trastorno	0	0	[210912006, 285738005, 735896009, 86547008, 314365003, 210888004, 401217009, 401218004, 792816004, 792817008]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	210912006	4	1.0	[116676008, 116680003, 42752001, 363698007]	210912006	[[116676008, -1], [116680003, 0], [42752001, 0], [363698007, 0]]	[[59091005, 125643001, 13924000, 416462003, 210729001, 210734002, 89396003, 425144005, 262750000, 429563006], [285738005, 735896009, 86547008, 445731001, 314365003, 195326003, 792816004, 792817008, 827130009, 827133006], [773760007, 272379006, 263904004, 231954005, 405615003, 789750003, 274179004, 201279004, 232249008, 370894009], [86547008, 792816004, 792817008, 735896009, 314365003, 827130009, 827133006, 369305000, 786858001, 445731001]]	[[116676008, -1], [116680003, 0], [42752001, 0], [363698007, 0]]	[[59091005, 125643001, 13924000, 416462003, 210729001, 210734002, 89396003, 425144005, 262750000, 429563006], [285738005, 735896009, 86547008, 445731001, 314365003, 195326003, 792816004, 792817008, 827130009, 827133006], [773760007, 272379006, 263904004, 231954005, 405615003, 789750003, 274179004, 201279004, 232249008, 370894009], [86547008, 792816004, 792817008, 735896009, 314365003, 827130009, 827133006, 369305000, 786858001, 445731001]]
cribado mediante radiografía de tórax (procedimiento)	171229005	procedimiento	3	3	[707308007, 707307002, 707746003, 275972003, 252165009, 171175005, 171160002, 363207004, 15987007, 185711004]	0	1.0	1	0.5	[116680003]	707308007	2	0.6667	[116680003, 260686004]	275972003	[[116680003, -1]]	[[168541005, 168542003, 168537006, 168684003, 168626004, 168628003, 168670008, 168685002, 168603006, 168703000]]	[[116680003, 0], [260686004, -1]]	[[399208008, 21970003, 168731009, 420233006, 23394003, 169019008, 433155002, 67632007, 268425006, 713028008], [278110001, 169019008, 129325002, 129409008, 129300006, 129264002, 129326001, 129314006, 129427006, 129410003]]
angiografía digital por inyección intravenosa con imagen por sustracción del cayado aórtico (procedimiento)	431740008	procedimiento	0	0	[431761001, 431242004, 431472007, 431547009, 431814007, 433061001, 241221001, 431916008, 431199004, 105368002]	0	1.0	4	1.0	[405813007, 116680003, 260686004, 424361007]	431761001	4	1.0	[405813007, 116680003, 260686004, 424361007]	431761001	[[405813007, 0], [116680003, 0], [260686004, 0], [424361007, 3]]	[[57034009, 713321006, 60835009, 75397005, 17525005, 443281009, 359947009, 359949007, 253695008, 253651002], [105369005, 312246005, 241221001, 105368002, 431472007, 431814007, 433061001, 439088001, 431242004, 431199004], [312275004, 360037004, 399035005, 312337001, 278110001, 371575001, 441985002, 466261009, 413815006, 312250003], [241230009, 439088001, 30353000, 385420005, 306994008, 48735005, 433231002, 268433007, 168881009, 443631006]]	[[405813007, 0], [116680003, 0], [260686004, 0], [424361007, 3]]	[[57034009, 713321006, 60835009, 75397005, 17525005, 443281009, 359947009, 359949007, 253695008, 253651002], [105369005, 312246005, 241221001, 105368002, 431472007, 431814007, 433061001, 439088001, 431242004, 431199004], [312275004, 360037004, 399035005, 312337001, 278110001, 371575001, 441985002, 466261009, 413815006, 312250003], [241230009, 439088001, 30353000, 385420005, 306994008, 48735005, 433231002, 268433007, 168881009, 443631006]]
