Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
producto que contiene exactamente etexilato de dabigatrán (como etexilato de dabigatrán mesilato) 110 miligramos por cada cápsula para administración oral de liberación convencional (fármaco de uso clínico)	840698008	fármaco de uso clínico	0	0	[840697003, 860587009, 714788005, 863992000, 865888008, 703647002, 703648007, 840669009, 863994004, 864001005]	0	1.0	11	1.0	[763032000, 411116001, 732947008, 116680003, 732944001, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	840697003	11	1.0	[763032000, 411116001, 732947008, 116680003, 732944001, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	840697003	[[763032000, 1], [411116001, 0], [732947008, 1], [116680003, 0], [732944001, -1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385049006, 732937005, 361515007, 360174002, 258552000, 279300007, 6982005, 466958003, 360173008, 466507007], [420692007, 421026006, 385053008, 420293008, 764774009, 421366001, 783749008, 385024007, 764780001, 421873001], [385049006, 732937005, 361515007, 360174002, 258552000, 279300007, 6982005, 466958003, 360173008, 466507007], [781070002, 780015009, 779669006, 778899009, 840666002, 866030000, 779124001, 778697009, 782193008, 780111002], [732515006, 53692008, 102723001, 313897003, 313919000, 313895006, 313889005, 313931003, 169294009, 313916007], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 264614004, 697940004, 82609006, 14209008], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 418830004, 258796002, 258685003, 396163008], [700039002, 700029008, 698871007, 703642008, 735068004, 716229000, 108701009, 129558005, 448800004, 734660003], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 264614004, 697940004, 82609006, 14209008], [773861004, 773922008, 773897008, 773886008, 773872009, 773925005, 773876007, 773912002, 773873004, 773838001], [700029008, 698871007, 700039002, 840697003, 860587009, 712494002, 863993005, 703642008, 703641001, 716229000]]	[[763032000, 1], [411116001, 0], [732947008, 1], [116680003, 0], [732944001, -1], [766952006, 0], [732945000, 0], [762949000, 0], [732946004, 0], [766939001, 0], [732943007, 0]]	[[385049006, 732937005, 361515007, 360174002, 258552000, 279300007, 6982005, 466958003, 360173008, 466507007], [420692007, 421026006, 385053008, 420293008, 764774009, 421366001, 783749008, 385024007, 764780001, 421873001], [385049006, 732937005, 361515007, 360174002, 258552000, 279300007, 6982005, 466958003, 360173008, 466507007], [781070002, 780015009, 779669006, 778899009, 840666002, 866030000, 779124001, 778697009, 782193008, 780111002], [732515006, 53692008, 102723001, 313897003, 313919000, 313895006, 313889005, 313931003, 169294009, 313916007], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 264614004, 697940004, 82609006, 14209008], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 418830004, 258796002, 258685003, 396163008], [700039002, 700029008, 698871007, 703642008, 735068004, 716229000, 108701009, 129558005, 448800004, 734660003], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 264614004, 697940004, 82609006, 14209008], [773861004, 773922008, 773897008, 773886008, 773872009, 773925005, 773876007, 773912002, 773873004, 773838001], [700029008, 698871007, 700039002, 840697003, 860587009, 712494002, 863993005, 703642008, 703641001, 716229000]]
pasta cutánea de liberación convencional (forma farmacéutica)	385102005	forma farmacéutica	0	0	[763445009, 764446000, 385082009, 762065001, 385108009, 385079004, 385039008, 422201009, 421949005, 385110006]	0	1.0	6	1.0	[736472000, 736476002, 116680003, 736473005, 736474004, 736475003]	763445009	6	1.0	[736472000, 736476002, 116680003, 736473005, 736474004, 736475003]	763445009	[[736472000, 1], [736476002, 1], [116680003, 0], [736473005, 0], [736474004, -1], [736475003, 1]]	[[410619003, 738991002, 47807003, 69013005, 225131002, 403133006, 89105000, 424065005, 733925000, 421628006], [226740002, 739002006, 226754005, 226753004, 227516003, 227976004, 701950008, 229861001, 227179005, 227014008], [740596000, 767314005, 385268001, 385277008, 385287007, 771749006, 761845009, 745991000, 771882004, 771806003], [761954006, 61883002, 1314008, 707315004, 846734009, 262313004, 255369003, 707319005, 278178002, 240769005], [47807003, 69013005, 240762001, 370519008, 403133006, 238436005, 89105000, 231516000, 769036006, 240774002], [385108009, 736849007, 762065001, 385110006, 421343002, 421949005, 255333006, 385133007, 414951009, 422201009]]	[[736472000, 1], [736476002, 1], [116680003, 0], [736473005, 0], [736474004, -1], [736475003, 1]]	[[410619003, 738991002, 47807003, 69013005, 225131002, 403133006, 89105000, 424065005, 733925000, 421628006], [226740002, 739002006, 226754005, 226753004, 227516003, 227976004, 701950008, 229861001, 227179005, 227014008], [740596000, 767314005, 385268001, 385277008, 385287007, 771749006, 761845009, 745991000, 771882004, 771806003], [761954006, 61883002, 1314008, 707315004, 846734009, 262313004, 255369003, 707319005, 278178002, 240769005], [47807003, 69013005, 240762001, 370519008, 403133006, 238436005, 89105000, 231516000, 769036006, 240774002], [385108009, 736849007, 762065001, 385110006, 421343002, 421949005, 255333006, 385133007, 414951009, 422201009]]
evaluación con la Prueba del Proceso de Entrenamiento de la Atención (procedimiento)	716875002	procedimiento	1	1	[718338008, 715814000, 311851008, 717905005, 713579005, 716285009, 711125001, 718332009, 715164009, 719153003]	0	1.0	1	1.0	[116680003]	718338008	2	1.0	[116680003, 260686004]	715814000	[[116680003, -1]]	[[311465003, 311507007, 312018000, 312023000, 312022005, 311511001, 311534005, 312016001, 228588007, 477001]]	[[116680003, 0], [260686004, 1]]	[[445536008, 273709004, 716803005, 712724008, 709864005, 404934007, 273284005, 273249006, 716547005, 715373009], [129283009, 129265001, 129280007, 129278001, 425689005, 129449000, 277763000, 129410003, 129318009, 129271007]]
reimplante del pie, amputación parcial (procedimiento)	42480000	procedimiento	0	0	[80205001, 72827001, 213175004, 213171008, 442558001, 213169008, 213187006, 213188001, 2409007, 732934003]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	80205001	3	1.0	[116680003, 260686004, 405813007]	80205001	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[179994002, 213175004, 2409007, 213169008, 213171008, 213170009, 179989002, 179990006, 213167005, 213174000], [129337000, 213165002, 788288006, 213169008, 213175004, 213171008, 213174000, 213167005, 278312000, 360084004], [56459004, 22335008, 7769000, 301894008, 2402003, 84167007, 278015009, 60496002, 39593008, 89699003]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[179994002, 213175004, 2409007, 213169008, 213171008, 213170009, 179989002, 179990006, 213167005, 213174000], [129337000, 213165002, 788288006, 213169008, 213175004, 213171008, 213174000, 213167005, 278312000, 360084004], [56459004, 22335008, 7769000, 301894008, 2402003, 84167007, 278015009, 60496002, 39593008, 89699003]]
ántrax de la región temporal (trastorno)	89274006	trastorno	0	0	[987007, 52681002, 95328003, 111184007, 53770004, 48934003, 128273004, 7931000, 307214007, 85782003]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	987007	3	1.0	[116676008, 116680003, 363698007]	987007	[[116676008, 0], [116680003, 3], [363698007, -1]]	[[41570003, 416893007, 419761005, 198235009, 65208005, 46355004, 85471005, 86855009, 14268002, 64681004], [200600003, 128273004, 85782003, 91356001, 200582002, 65844007, 53770004, 21382004, 11857005, 48903002], [450718002, 78392003, 23547007, 56593003, 26270005, 91009005, 24483006, 85627002, 25146006, 22115004]]	[[116676008, 0], [116680003, 3], [363698007, -1]]	[[41570003, 416893007, 419761005, 198235009, 65208005, 46355004, 85471005, 86855009, 14268002, 64681004], [200600003, 128273004, 85782003, 91356001, 200582002, 65844007, 53770004, 21382004, 11857005, 48903002], [450718002, 78392003, 23547007, 56593003, 26270005, 91009005, 24483006, 85627002, 25146006, 22115004]]
remoción de sutura corneal (procedimiento)	172423006	procedimiento	0	0	[172421008, 315602003, 307587009, 472695004, 66960000, 62428002, 472696003, 425050003, 30549001, 234923005]	0	1.0	4	1.0	[363699004, 116680003, 260686004, 405814001]	172421008	4	1.0	[363699004, 116680003, 260686004, 405814001]	172421008	[[363699004, 0], [116680003, 0], [260686004, 0], [405814001, 0]]	[[27065002, 307587009, 30549001, 447834001, 448381009, 406143004, 363321000, 465384008, 466115003, 463956005], [118899004, 72208004, 2670001, 62196000, 118898007, 118904000, 118906003, 71688005, 50562008, 67835007], [129303008, 129306000, 257890000, 256644001, 367558000, 129318009, 360038009, 277763000, 129291000, 129426002], [28726007, 392476006, 1019009, 758625009, 7884002, 758626005, 65431007, 840708006, 259718008, 419982005]]	[[363699004, 0], [116680003, 0], [260686004, 0], [405814001, 0]]	[[27065002, 307587009, 30549001, 447834001, 448381009, 406143004, 363321000, 465384008, 466115003, 463956005], [118899004, 72208004, 2670001, 62196000, 118898007, 118904000, 118906003, 71688005, 50562008, 67835007], [129303008, 129306000, 257890000, 256644001, 367558000, 129318009, 360038009, 277763000, 129291000, 129426002], [28726007, 392476006, 1019009, 758625009, 7884002, 758626005, 65431007, 840708006, 259718008, 419982005]]
quiste pilonidal de surco interglúteo (trastorno)	866004004	trastorno	0	0	[431709001, 431710006, 264106009, 47639008, 16225231000119104, 311454008, 235395005, 307664006, 713556009, 28517007]	0	1.0	4	1.0	[116676008, 116680003, 246075003, 363698007]	431709001	4	1.0	[116676008, 116680003, 246075003, 363698007]	431709001	[[116676008, -1], [116680003, -1], [246075003, 0], [363698007, 0]]	[[367643001, 441457006, 178377003, 125293008, 78753008, 204766008, 231822002, 67475007, 232410007, 230793002], [95324001, 105966009, 265656008, 301890004, 302396003, 121000119106, 10691941000119103, 450802002, 450665004, 225155007], [312025007, 395508003, 256645000, 250448002, 272172009, 9528004, 247562000, 262302002, 38449002, 239006001], [311454008, 244127008, 244128003, 264106009, 431710006, 713556009, 361423006, 60564007, 279355005, 276961000]]	[[116676008, -1], [116680003, -1], [246075003, 0], [363698007, 0]]	[[367643001, 441457006, 178377003, 125293008, 78753008, 204766008, 231822002, 67475007, 232410007, 230793002], [95324001, 105966009, 265656008, 301890004, 302396003, 121000119106, 10691941000119103, 450802002, 450665004, 225155007], [312025007, 395508003, 256645000, 250448002, 272172009, 9528004, 247562000, 262302002, 38449002, 239006001], [311454008, 244127008, 244128003, 264106009, 431710006, 713556009, 361423006, 60564007, 279355005, 276961000]]
síndrome de compresión de vena ilíaca (trastorno)	448804008	trastorno	0	0	[717267005, 9250002, 14363008, 50900008, 432692005, 23808003, 128210009, 766957000, 244411005, 79671001]	0	1.0	3	0.75	[116676008, 116680003, 363698007]	717267005	3	0.75	[116676008, 116680003, 363698007]	717267005	[[116676008, 0], [116680003, 0], [363698007, 5]]	[[71173004, 609445005, 234069007, 129460009, 360009006, 285403007, 50900008, 14540002, 21947006, 443395009], [14540002, 71173004, 705932006, 234069007, 239207002, 50900008, 360009006, 469365001, 129460009, 465200004], [244411005, 40300007, 63507001, 764118005, 764119002, 46027005, 425172003, 75207001, 83419000, 313762007]]	[[116676008, 0], [116680003, 0], [363698007, 5]]	[[71173004, 609445005, 234069007, 129460009, 360009006, 285403007, 50900008, 14540002, 21947006, 443395009], [14540002, 71173004, 705932006, 234069007, 239207002, 50900008, 360009006, 469365001, 129460009, 465200004], [244411005, 40300007, 63507001, 764118005, 764119002, 46027005, 425172003, 75207001, 83419000, 313762007]]
medición de anticuerpo inmunoglobulina E específico contra Prunus domestica (procedimiento)	388732006	procedimiento	0	0	[388730003, 388733001, 392336002, 388710002, 412609000, 392361004, 392346000, 392325009, 392359008, 392337006]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	388730003	4	1.0	[116686009, 246093002, 116680003, 260686004]	388730003	[[116686009, 0], [246093002, -1], [116680003, 0], [260686004, 0]]	[[119364003, 258590006, 122591000, 441578006, 122590004, 737089009, 441584009, 441729003, 442529004, 442555003], [388093007, 388047009, 387866008, 387907002, 388082005, 388097008, 388083000, 388084006, 387928006, 387906006], [388455008, 388706000, 388554005, 388588004, 733122001, 388468000, 388469008, 388651005, 388801002, 397674005], [129266000, 256644001, 257890000, 367558000, 129410003, 360038009, 129318009, 129278001, 129265001, 277763000]]	[[116686009, 0], [246093002, -1], [116680003, 0], [260686004, 0]]	[[119364003, 258590006, 122591000, 441578006, 122590004, 737089009, 441584009, 441729003, 442529004, 442555003], [388093007, 388047009, 387866008, 387907002, 388082005, 388097008, 388083000, 388084006, 387928006, 387906006], [388455008, 388706000, 388554005, 388588004, 733122001, 388468000, 388469008, 388651005, 388801002, 397674005], [129266000, 256644001, 257890000, 367558000, 129410003, 360038009, 129318009, 129278001, 129265001, 277763000]]
meniscectomía total externa a cielo abierto (procedimiento)	179372004	procedimiento	0	0	[179370007, 300978008, 179371006, 373659003, 300977003, 179369006, 239418004, 133862007, 50099004, 179609002]	0	1.0	4	1.0	[260507000, 116680003, 260686004, 405813007]	179370007	4	1.0	[260507000, 116680003, 260686004, 405813007]	179370007	[[260507000, 0], [116680003, 0], [260686004, 0], [405813007, 1]]	[[129236007, 260611004, 265582005, 173918008, 334835009, 428010000, 315065002, 176034004, 232692007, 236148009], [300978008, 300977003, 179371006, 239418004, 179370007, 179369006, 373659003, 133862007, 265582005, 173918008], [129304002, 410757006, 129318009, 257890000, 367558000, 129345005, 256644001, 277763000, 360028004, 129314006], [182446003, 182449005, 730108002, 333978008, 731723009, 730107007, 727803001, 244568009, 727804007, 727805008]]	[[260507000, 0], [116680003, 0], [260686004, 0], [405813007, 1]]	[[129236007, 260611004, 265582005, 173918008, 334835009, 428010000, 315065002, 176034004, 232692007, 236148009], [300978008, 300977003, 179371006, 239418004, 179370007, 179369006, 373659003, 133862007, 265582005, 173918008], [129304002, 410757006, 129318009, 257890000, 367558000, 129345005, 256644001, 277763000, 360028004, 129314006], [182446003, 182449005, 730108002, 333978008, 731723009, 730107007, 727803001, 244568009, 727804007, 727805008]]
producto que contiene exactamente maleato de fluvoxamina 25 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	374673003	fármaco de uso clínico	0	0	[322145003, 321945000, 321947008, 373968003, 426537002, 421438005, 376602005, 377100006, 376776002, 441568008]	0	1.0	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	322145003	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	322145003	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 421595009, 372905008, 66076007, 385086007, 385179002, 385057009, 2275002], [421026006, 764780001, 385060002, 764774009, 421366001, 420692007, 385085006, 385173001, 421873001, 385061003], [725124009, 278495003, 67517005, 707603007, 278494004, 372905008, 447678008, 273092009, 707053000, 121577009], [779316001, 780718004, 780445004, 779723003, 779982000, 778551004, 780110001, 780685002, 780719007, 780291005], [385055001, 732936001, 761877007, 421595009, 372905008, 66076007, 385086007, 385179002, 385057009, 2275002], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 697940004, 82609006, 264614004, 121348009], [258684004, 408169001, 414718005, 418670008, 258797006, 258685003, 258834009, 258916009, 418830004, 258798001], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 697940004, 82609006, 264614004, 121348009], [116522003, 323159002, 427879005, 712735003, 67029008, 22827004, 123579002, 736633008, 703571004, 703719009], [116522003, 323159002, 427879005, 712735003, 67029008, 22827004, 123579002, 736633008, 703571004, 703719009]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 761877007, 421595009, 372905008, 66076007, 385086007, 385179002, 385057009, 2275002], [421026006, 764780001, 385060002, 764774009, 421366001, 420692007, 385085006, 385173001, 421873001, 385061003], [725124009, 278495003, 67517005, 707603007, 278494004, 372905008, 447678008, 273092009, 707053000, 121577009], [779316001, 780718004, 780445004, 779723003, 779982000, 778551004, 780110001, 780685002, 780719007, 780291005], [385055001, 732936001, 761877007, 421595009, 372905008, 66076007, 385086007, 385179002, 385057009, 2275002], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 697940004, 82609006, 264614004, 121348009], [258684004, 408169001, 414718005, 418670008, 258797006, 258685003, 258834009, 258916009, 418830004, 258798001], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 697940004, 82609006, 264614004, 121348009], [116522003, 323159002, 427879005, 712735003, 67029008, 22827004, 123579002, 736633008, 703571004, 703719009], [116522003, 323159002, 427879005, 712735003, 67029008, 22827004, 123579002, 736633008, 703571004, 703719009]]
